time_s,mocap_time_s,source_id,target_id,desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,bearing_valid,bearing_error_rad,bearing_error_deg
0.000000,1785227234.089550018,car1,car2,1.000000000,0.000000000,0.000000000,0.992864430,-0.119248582,0.000000000,1,0.119533030,6.848738
0.000000,1785227234.089550018,car1,car3,0.000000000,-1.000000000,0.000000000,0.560848988,-0.827918119,0.000000000,1,0.595410894,34.114531
0.000000,1785227234.089550018,car1,car4,0.707106781,-0.707106781,0.000000000,0.937174591,-0.348860697,0.000000000,1,0.429043014,24.582354
0.000000,1785227234.089550018,car2,car1,-1.000000000,0.000000000,0.000000000,-0.992864430,0.119248582,0.000000000,1,0.119533030,6.848738
0.000000,1785227234.089550018,car2,car4,0.000000000,-1.000000000,0.000000000,0.686506987,-0.727123206,0.000000000,1,0.756674210,43.354239
0.000000,1785227234.089550018,car3,car1,0.000000000,1.000000000,0.000000000,-0.560848988,0.827918119,0.000000000,1,0.595410894,34.114531
0.000000,1785227234.089550018,car3,car4,1.000000000,0.000000000,0.000000000,0.997898430,0.064797558,0.000000000,1,0.064842988,3.715230
0.000000,1785227234.089550018,car4,car1,-0.707106781,0.707106781,0.000000000,-0.937174591,0.348860697,0.000000000,1,0.429043014,24.582354
0.000000,1785227234.089550018,car4,car2,0.000000000,1.000000000,0.000000000,-0.686506987,0.727123206,0.000000000,1,0.756674210,43.354239
0.000000,1785227234.089550018,car4,car3,-1.000000000,0.000000000,0.000000000,-0.997898430,-0.064797558,0.000000000,1,0.064842988,3.715230
0.201784,1785227234.289482832,car1,car2,1.000000000,0.000000000,0.000000000,0.992861060,-0.119276632,0.000000000,1,0.119561281,6.850357
0.201784,1785227234.289482832,car1,car3,0.000000000,-1.000000000,0.000000000,0.557430619,-0.830223527,0.000000000,1,0.591287766,33.878293
0.201784,1785227234.289482832,car1,car4,0.707106781,-0.707106781,0.000000000,0.936311950,-0.351169378,0.000000000,1,0.426578432,24.441144
0.201784,1785227234.289482832,car2,car1,-1.000000000,0.000000000,0.000000000,-0.992861060,0.119276632,0.000000000,1,0.119561281,6.850357
0.201784,1785227234.289482832,car2,car4,0.000000000,-1.000000000,0.000000000,0.681144181,-0.732149305,0.000000000,1,0.749324271,42.933118
0.201784,1785227234.289482832,car3,car1,0.000000000,1.000000000,0.000000000,-0.557430619,0.830223527,0.000000000,1,0.591287766,33.878293
0.201784,1785227234.289482832,car3,car4,1.000000000,0.000000000,0.000000000,0.997858230,0.065413710,0.000000000,1,0.065460450,3.750608
0.201784,1785227234.289482832,car4,car1,-0.707106781,0.707106781,0.000000000,-0.936311950,0.351169378,0.000000000,1,0.426578432,24.441144
0.201784,1785227234.289482832,car4,car2,0.000000000,1.000000000,0.000000000,-0.681144181,0.732149305,0.000000000,1,0.749324271,42.933118
0.201784,1785227234.289482832,car4,car3,-1.000000000,0.000000000,0.000000000,-0.997858230,-0.065413710,0.000000000,1,0.065460450,3.750608
0.403383,1785227234.489376307,car1,car2,1.000000000,0.000000000,0.000000000,0.993408156,-0.114630866,0.000000000,1,0.114883408,6.582334
0.403383,1785227234.489376307,car1,car3,0.000000000,-1.000000000,0.000000000,0.524630599,-0.851329980,0.000000000,1,0.552281145,31.643379
0.403383,1785227234.489376307,car1,car4,0.707106781,-0.707106781,0.000000000,0.926314717,-0.376750641,0.000000000,1,0.399112215,22.867445
0.403383,1785227234.489376307,car2,car1,-1.000000000,0.000000000,0.000000000,-0.993408156,0.114630866,0.000000000,1,0.114883408,6.582334
0.403383,1785227234.489376307,car2,car4,0.000000000,-1.000000000,0.000000000,0.614040587,-0.789274450,0.000000000,1,0.661169827,37.882241
0.403383,1785227234.489376307,car3,car1,0.000000000,1.000000000,0.000000000,-0.524630599,0.851329980,0.000000000,1,0.552281145,31.643379
0.403383,1785227234.489376307,car3,car4,1.000000000,0.000000000,0.000000000,0.998352691,0.057375116,0.000000000,1,0.057406642,3.289158
0.403383,1785227234.489376307,car4,car1,-0.707106781,0.707106781,0.000000000,-0.926314717,0.376750641,0.000000000,1,0.399112215,22.867445
0.403383,1785227234.489376307,car4,car2,0.000000000,1.000000000,0.000000000,-0.614040587,0.789274450,0.000000000,1,0.661169827,37.882241
0.403383,1785227234.489376307,car4,car3,-1.000000000,0.000000000,0.000000000,-0.998352691,-0.057375116,0.000000000,1,0.057406642,3.289158
0.605179,1785227234.689372540,car1,car2,1.000000000,0.000000000,0.000000000,0.994508468,-0.104656133,0.000000000,1,0.104848129,6.007355
0.605179,1785227234.689372540,car1,car3,0.000000000,-1.000000000,0.000000000,0.492221766,-0.870469835,0.000000000,1,0.514640292,29.486717
0.605179,1785227234.689372540,car1,car4,0.707106781,-0.707106781,0.000000000,0.915454246,-0.402422072,0.000000000,1,0.371237092,21.270319
0.605179,1785227234.689372540,car2,car1,-1.000000000,0.000000000,0.000000000,-0.994508468,0.104656133,0.000000000,1,0.104848129,6.007355
0.605179,1785227234.689372540,car2,car4,0.000000000,-1.000000000,0.000000000,0.538385365,-0.842698759,0.000000000,1,0.568519905,32.573791
0.605179,1785227234.689372540,car3,car1,0.000000000,1.000000000,0.000000000,-0.492221766,0.870469835,0.000000000,1,0.514640292,29.486717
0.605179,1785227234.689372540,car3,car4,1.000000000,0.000000000,0.000000000,0.998587735,0.053127539,0.000000000,1,0.053152564,3.045418
0.605179,1785227234.689372540,car4,car1,-0.707106781,0.707106781,0.000000000,-0.915454246,0.402422072,0.000000000,1,0.371237092,21.270319
0.605179,1785227234.689372540,car4,car2,0.000000000,1.000000000,0.000000000,-0.538385365,0.842698759,0.000000000,1,0.568519905,32.573791
0.605179,1785227234.689372540,car4,car3,-1.000000000,0.000000000,0.000000000,-0.998587735,-0.053127539,0.000000000,1,0.053152564,3.045418
0.807104,1785227234.889439344,car1,car2,1.000000000,0.000000000,0.000000000,0.994862859,-0.101231874,0.000000000,1,0.101405578,5.810112
0.807104,1785227234.889439344,car1,car3,0.000000000,-1.000000000,0.000000000,0.460534153,-0.887641985,0.000000000,1,0.478596871,27.421581
0.807104,1785227234.889439344,car1,car4,0.707106781,-0.707106781,0.000000000,0.902773664,-0.430115928,0.000000000,1,0.340776977,19.525083
0.807104,1785227234.889439344,car2,car1,-1.000000000,0.000000000,0.000000000,-0.994862859,0.101231874,0.000000000,1,0.101405578,5.810112
0.807104,1785227234.889439344,car2,car4,0.000000000,-1.000000000,0.000000000,0.462382775,-0.886680421,0.000000000,1,0.480680620,27.540971
0.807104,1785227234.889439344,car3,car1,0.000000000,1.000000000,0.000000000,-0.460534153,0.887641985,0.000000000,1,0.478596871,27.421581
0.807104,1785227234.889439344,car3,car4,1.000000000,0.000000000,0.000000000,0.999116873,0.042017556,0.000000000,1,0.042029930,2.408138
0.807104,1785227234.889439344,car4,car1,-0.707106781,0.707106781,0.000000000,-0.902773664,0.430115928,0.000000000,1,0.340776977,19.525083
0.807104,1785227234.889439344,car4,car2,0.000000000,1.000000000,0.000000000,-0.462382775,0.886680421,0.000000000,1,0.480680620,27.540971
0.807104,1785227234.889439344,car4,car3,-1.000000000,0.000000000,0.000000000,-0.999116873,-0.042017556,0.000000000,1,0.042029930,2.408138
1.010609,1785227235.099478960,car1,car2,1.000000000,0.000000000,0.000000000,0.994829085,-0.101563240,0.000000000,1,0.101738661,5.829196
1.010609,1785227235.099478960,car1,car3,0.000000000,-1.000000000,0.000000000,0.429230838,-0.903194823,0.000000000,1,0.443641003,25.418757
1.010609,1785227235.099478960,car1,car4,0.707106781,-0.707106781,0.000000000,0.890181267,-0.455606533,0.000000000,1,0.312344709,17.896034
1.010609,1785227235.099478960,car2,car1,-1.000000000,0.000000000,0.000000000,-0.994829085,0.101563240,0.000000000,1,0.101738661,5.829196
1.010609,1785227235.099478960,car2,car4,0.000000000,-1.000000000,0.000000000,0.392174772,-0.919890726,0.000000000,1,0.402994568,23.089888
1.010609,1785227235.099478960,car3,car1,0.000000000,1.000000000,0.000000000,-0.429230838,0.903194823,0.000000000,1,0.443641003,25.418757
1.010609,1785227235.099478960,car3,car4,1.000000000,0.000000000,0.000000000,0.999321179,0.036839950,0.000000000,1,0.036848289,2.111251
1.010609,1785227235.099478960,car4,car1,-0.707106781,0.707106781,0.000000000,-0.890181267,0.455606533,0.000000000,1,0.312344709,17.896034
1.010609,1785227235.099478960,car4,car2,0.000000000,1.000000000,0.000000000,-0.392174772,0.919890726,0.000000000,1,0.402994568,23.089888
1.010609,1785227235.099478960,car4,car3,-1.000000000,0.000000000,0.000000000,-0.999321179,-0.036839950,0.000000000,1,0.036848289,2.111251
1.212310,1785227235.299366236,car1,car2,1.000000000,0.000000000,0.000000000,0.994747753,-0.102356763,0.000000000,1,0.102536342,5.874900
1.212310,1785227235.299366236,car1,car3,0.000000000,-1.000000000,0.000000000,0.392731307,-0.919653261,0.000000000,1,0.403599648,23.124556
1.212310,1785227235.299366236,car1,car4,0.707106781,-0.707106781,0.000000000,0.876634343,-0.481157177,0.000000000,1,0.283423906,16.238994
1.212310,1785227235.299366236,car2,car1,-1.000000000,0.000000000,0.000000000,-0.994747753,0.102356763,0.000000000,1,0.102536342,5.874900
1.212310,1785227235.299366236,car2,car4,0.000000000,-1.000000000,0.000000000,0.334547048,-0.942379049,0.000000000,1,0.341124542,19.544997
1.212310,1785227235.299366236,car3,car1,0.000000000,1.000000000,0.000000000,-0.392731307,0.919653261,0.000000000,1,0.403599648,23.124556
1.212310,1785227235.299366236,car3,car4,1.000000000,0.000000000,0.000000000,0.999461270,0.032820255,0.000000000,1,0.032826150,1.880800
1.212310,1785227235.299366236,car4,car1,-0.707106781,0.707106781,0.000000000,-0.876634343,0.481157177,0.000000000,1,0.283423906,16.238994
1.212310,1785227235.299366236,car4,car2,0.000000000,1.000000000,0.000000000,-0.334547048,0.942379049,0.000000000,1,0.341124542,19.544997
1.212310,1785227235.299366236,car4,car3,-1.000000000,0.000000000,0.000000000,-0.999461270,-0.032820255,0.000000000,1,0.032826150,1.880800
1.414039,1785227235.499332905,car1,car2,1.000000000,0.000000000,0.000000000,0.994343355,-0.106213429,0.000000000,1,0.106414154,6.097082
1.414039,1785227235.499332905,car1,car3,0.000000000,-1.000000000,0.000000000,0.357266401,-0.934002526,0.000000000,1,0.365339491,20.932411
1.414039,1785227235.499332905,car1,car4,0.707106781,-0.707106781,0.000000000,0.863829539,-0.503784208,0.000000000,1,0.257424221,14.749321
1.414039,1785227235.499332905,car2,car1,-1.000000000,0.000000000,0.000000000,-0.994343355,0.106213429,0.000000000,1,0.106414154,6.097082
1.414039,1785227235.499332905,car2,car4,0.000000000,-1.000000000,0.000000000,0.280688736,-0.959798851,0.000000000,1,0.284511617,16.301315
1.414039,1785227235.499332905,car3,car1,0.000000000,1.000000000,0.000000000,-0.357266401,0.934002526,0.000000000,1,0.365339491,20.932411
1.414039,1785227235.499332905,car3,car4,1.000000000,0.000000000,0.000000000,0.999293966,0.037570870,0.000000000,1,0.037579714,2.153159
1.414039,1785227235.499332905,car4,car1,-0.707106781,0.707106781,0.000000000,-0.863829539,0.503784208,0.000000000,1,0.257424221,14.749321
1.414039,1785227235.499332905,car4,car2,0.000000000,1.000000000,0.000000000,-0.280688736,0.959798851,0.000000000,1,0.284511617,16.301315
1.414039,1785227235.499332905,car4,car3,-1.000000000,0.000000000,0.000000000,-0.999293966,-0.037570870,0.000000000,1,0.037579714,2.153159
1.616118,1785227235.699389219,car1,car2,1.000000000,0.000000000,0.000000000,0.993889131,-0.110382948,0.000000000,1,0.110608344,6.337391
1.616118,1785227235.699389219,car1,car3,0.000000000,-1.000000000,0.000000000,0.330204430,-0.943909442,0.000000000,1,0.336520145,19.281184
1.616118,1785227235.699389219,car1,car4,0.707106781,-0.707106781,0.000000000,0.849663343,-0.527325520,0.000000000,1,0.229948378,13.175072
1.616118,1785227235.699389219,car2,car1,-1.000000000,0.000000000,0.000000000,-0.993889131,0.110382948,0.000000000,1,0.110608344,6.337391
1.616118,1785227235.699389219,car2,car4,0.000000000,-1.000000000,0.000000000,0.226042826,-0.974117365,0.000000000,1,0.228013438,13.064208
1.616118,1785227235.699389219,car3,car1,0.000000000,1.000000000,0.000000000,-0.330204430,0.943909442,0.000000000,1,0.336520145,19.281184
1.616118,1785227235.699389219,car3,car4,1.000000000,0.000000000,0.000000000,0.999342447,0.036258429,0.000000000,1,0.036266378,2.077910
1.616118,1785227235.699389219,car4,car1,-0.707106781,0.707106781,0.000000000,-0.849663343,0.527325520,0.000000000,1,0.229948378,13.175072
1.616118,1785227235.699389219,car4,car2,0.000000000,1.000000000,0.000000000,-0.226042826,0.974117365,0.000000000,1,0.228013438,13.064208
1.616118,1785227235.699389219,car4,car3,-1.000000000,0.000000000,0.000000000,-0.999342447,-0.036258429,0.000000000,1,0.036266378,2.077910
1.819054,1785227235.909393787,car1,car2,1.000000000,0.000000000,0.000000000,0.993234432,-0.116126496,0.000000000,1,0.116389095,6.668604
1.819054,1785227235.909393787,car1,car3,0.000000000,-1.000000000,0.000000000,0.303295356,-0.952896598,0.000000000,1,0.308149011,17.655638
1.819054,1785227235.909393787,car1,car4,0.707106781,-0.707106781,0.000000000,0.834409953,-0.551144292,0.000000000,1,0.201663167,11.554448
1.819054,1785227235.909393787,car2,car1,-1.000000000,0.000000000,0.000000000,-0.993234432,0.116126496,0.000000000,1,0.116389095,6.668604
1.819054,1785227235.909393787,car2,car4,0.000000000,-1.000000000,0.000000000,0.170779997,-0.985309186,0.000000000,1,0.171621242,9.833173
1.819054,1785227235.909393787,car3,car1,0.000000000,1.000000000,0.000000000,-0.303295356,0.952896598,0.000000000,1,0.308149011,17.655638
1.819054,1785227235.909393787,car3,car4,1.000000000,0.000000000,0.000000000,0.999708281,0.024152707,0.000000000,1,0.024155055,1.383983
1.819054,1785227235.909393787,car4,car1,-0.707106781,0.707106781,0.000000000,-0.834409953,0.551144292,0.000000000,1,0.201663167,11.554448
1.819054,1785227235.909393787,car4,car2,0.000000000,1.000000000,0.000000000,-0.170779997,0.985309186,0.000000000,1,0.171621242,9.833173
1.819054,1785227235.909393787,car4,car3,-1.000000000,0.000000000,0.000000000,-0.999708281,-0.024152707,0.000000000,1,0.024155055,1.383983
2.020814,1785227236.109396935,car1,car2,1.000000000,0.000000000,0.000000000,0.992272947,-0.124074168,0.000000000,1,0.124394735,7.127293
2.020814,1785227236.109396935,car1,car3,0.000000000,-1.000000000,0.000000000,0.270876461,-0.962614120,0.000000000,1,0.274303415,15.716428
2.020814,1785227236.109396935,car1,car4,0.707106781,-0.707106781,0.000000000,0.817790091,-0.575516609,0.000000000,1,0.172162442,9.864181
2.020814,1785227236.109396935,car2,car1,-1.000000000,0.000000000,0.000000000,-0.992272947,0.124074168,0.000000000,1,0.124394735,7.127293
2.020814,1785227236.109396935,car2,car4,0.000000000,-1.000000000,0.000000000,0.125356731,-0.992111733,0.000000000,1,0.125687390,7.201357
2.020814,1785227236.109396935,car3,car1,0.000000000,1.000000000,0.000000000,-0.270876461,0.962614120,0.000000000,1,0.274303415,15.716428
2.020814,1785227236.109396935,car3,car4,1.000000000,0.000000000,0.000000000,0.999845927,0.017553412,0.000000000,1,0.017554313,1.005788
2.020814,1785227236.109396935,car4,car1,-0.707106781,0.707106781,0.000000000,-0.817790091,0.575516609,0.000000000,1,0.172162442,9.864181
2.020814,1785227236.109396935,car4,car2,0.000000000,1.000000000,0.000000000,-0.125356731,0.992111733,0.000000000,1,0.125687390,7.201357
