time_s,mocap_time_s,vehicle_id,x_m,y_m,z_m,yaw_rad,target_vx_mps,target_vy_mps,target_vz_mps,measured_vx_mps,measured_vy_mps,measured_vz_mps,target_heading_rad,target_speed_mps,measured_speed_mps,speed_command_mps,angle_command,front_left_command,front_right_command,rear_left_command,rear_right_command,command_sent
0.000000,1788755158.668448925,car4,-1.112333,-0.328102,0.137799,-0.200083,0.106371,0.222530,0.000000,0.000154,-0.000131,0.000346,0.000000,0.246646,0.000202,0.000000,0.000000,-62.976506,100.000000,84.783229,-47.759734,1
0.000000,1788755158.668448925,car5,-0.775554,0.876449,0.134512,3.021857,-0.106371,-0.222530,0.000000,-0.000208,-0.000528,0.000143,0.000000,0.246646,0.000567,0.000000,0.000000,-15.340814,54.361852,100.000000,-60.978962,1
0.201843,1788755158.858433723,car4,-1.112820,-0.328832,0.138219,-0.218319,0.106603,0.222438,0.000000,-0.001510,-0.001275,0.000997,0.000000,0.246664,0.001977,0.000000,0.000000,-60.745921,100.000000,83.824422,-44.570343,1
0.201843,1788755158.858433723,car5,-0.774968,0.876129,0.134607,3.006870,-0.106603,-0.222438,0.000000,0.002127,-0.001110,0.000671,0.000000,0.246664,0.002399,0.000000,0.000000,-13.391680,55.791710,100.000000,-57.599971,1
0.405325,1788755159.078164816,car4,-1.084948,-0.311140,0.137611,-0.251993,0.099885,0.224165,0.000000,0.126255,0.075055,-0.001264,0.000000,0.245411,0.146879,0.000000,0.000000,-84.920524,92.034790,71.875357,-64.761090,1
0.405325,1788755159.078164816,car5,-0.787207,0.857061,0.135373,2.632668,-0.099885,-0.224165,0.000000,-0.057843,-0.087114,0.003222,0.000000,0.245411,0.104569,0.000000,0.000000,-46.346371,41.081759,94.735388,-100.000000,1
0.607055,1788755159.278329849,car4,-1.056685,-0.281962,0.137455,-0.180801,0.093832,0.224520,0.000000,0.149524,0.147945,0.002175,0.000000,0.243338,0.210346,0.000000,0.000000,-83.441491,86.115628,71.651530,-68.977393,1
0.607055,1788755159.278329849,car5,-0.797317,0.838648,0.135992,2.247738,-0.093832,-0.224520,0.000000,-0.053035,-0.097419,0.003919,0.000000,0.243338,0.110919,0.000000,0.000000,-54.526746,10.282707,55.755961,-100.000000,1
0.808727,1788755159.478207588,car4,-1.034287,-0.251764,0.137535,-0.158509,0.088702,0.223403,0.000000,0.120642,0.158228,-0.000850,0.000000,0.240368,0.198973,0.000000,0.000000,-80.966950,85.555228,72.874468,-68.286191,1
0.808727,1788755159.478207588,car5,-0.807678,0.818970,0.136513,2.062521,-0.088702,-0.223403,0.000000,-0.056873,-0.103518,0.001493,0.000000,0.240368,0.118113,0.000000,0.000000,-57.179627,-4.747124,38.073250,-100.000000,1
