time_s,mocap_time_s,vehicle_id,x_m,y_m,z_m,yaw_rad,target_vx_mps,target_vy_mps,target_vz_mps,measured_vx_mps,measured_vy_mps,measured_vz_mps,target_heading_rad,target_speed_mps,measured_speed_mps,speed_command_mps,angle_command,front_left_command,front_right_command,rear_left_command,rear_right_command,command_sent
2.430512,1788759866.535402298,car5,-0.466729,0.786019,0.132363,-0.077541,-0.155995,-0.191270,0.000000,0.000382,-0.000465,-0.000889,0.000000,0.246817,0.000602,0.000000,0.000000,7.065440,-95.293376,-100.000000,11.772064,1
2.639942,1788759866.755522251,car4,-0.976863,-0.374429,0.136695,-0.159704,0.151497,0.195855,0.000000,-0.050625,-0.233667,0.000837,0.000000,0.247609,0.239088,0.000000,0.000000,-19.612038,100.000000,90.434262,-10.046299,1
2.639942,1788759866.755522251,car5,-0.466531,0.785329,0.132672,-0.075950,-0.151497,-0.195855,0.000000,0.001320,-0.003335,0.000075,0.000000,0.247609,0.003587,0.000000,0.000000,8.416678,-95.384212,-100.000000,13.032466,1
2.853476,1788759866.975436926,car4,-0.987232,-0.418274,0.136341,-0.234692,0.147474,0.199591,0.000000,-0.051870,-0.207175,-0.003715,0.000000,0.248164,0.213569,0.000000,0.000000,-26.523337,100.000000,86.037905,-12.561242,1
2.853476,1788759866.975436926,car5,-0.466954,0.785870,0.132493,-0.076762,-0.147474,-0.199591,0.000000,-0.002926,0.002542,-0.000223,0.000000,0.248164,0.003876,0.000000,0.000000,9.617708,-95.329360,-100.000000,14.288348,1
3.055186,1788759867.125400543,car4,-0.991031,-0.444768,0.136515,-0.225679,0.215796,0.126222,0.000000,-0.029848,-0.183027,-0.000436,0.000000,0.250000,0.185445,0.000000,0.000000,-4.919883,100.000000,87.076815,8.003302,1
3.055186,1788759867.125400543,car5,-0.466501,0.785408,0.132769,-0.068382,0.055065,-0.201758,0.000000,0.003081,-0.002702,0.000576,0.000000,0.209137,0.004098,0.000000,0.000000,65.634404,-67.904552,-73.375129,71.104981,1
3.256824,1788759867.375425339,car4,-1.002333,-0.486349,0.136702,-0.240401,0.214605,0.128237,0.000000,-0.051876,-0.207003,0.003678,0.000000,0.250000,0.213404,0.000000,0.000000,-6.531174,100.000000,86.294636,7.174190,1
3.256824,1788759867.375425339,car5,-0.466241,0.785396,0.133036,-0.071608,0.058068,-0.204321,0.000000,-0.001460,0.000440,0.000265,0.000000,0.212413,0.001525,0.000000,0.000000,71.319378,-62.809242,-68.537912,77.048048,1
3.458540,1788759867.575371027,car4,-1.009326,-0.525265,0.136507,-0.231587,0.213251,0.130475,0.000000,-0.041273,-0.200085,-0.002906,0.000000,0.250000,0.204297,0.000000,0.000000,-6.379009,100.000000,86.763922,6.857069,1
3.458540,1788759867.575371027,car5,-0.467245,0.785732,0.132456,-0.075120,0.061613,-0.207038,0.000000,-0.001927,0.001756,-0.000191,0.000000,0.216012,0.002607,0.000000,0.000000,76.636561,-58.086061,-64.095661,82.646161,1
3.666067,1788759867.785420895,car4,-1.015617,-0.562245,0.136459,-0.223712,0.212141,0.132273,0.000000,-0.032907,-0.183244,-0.001907,0.000000,0.250000,0.186175,0.000000,0.000000,-6.196969,100.000000,87.185226,6.617806,1
3.666067,1788759867.785420895,car5,-0.466622,0.785375,0.132784,-0.072255,0.064517,-0.209179,0.000000,0.001712,-0.002906,0.001455,0.000000,0.218902,0.003373,0.000000,0.000000,81.491966,-54.317719,-60.098096,87.272342,1
3.867709,1788759867.985488415,car4,-1.024383,-0.596116,0.135046,-2.540540,0.211234,0.133717,0.000000,-0.033771,-0.165461,-0.002822,0.000000,0.250000,0.168872,0.000000,0.000000,-100.000000,-27.731026,-79.452329,-48.278697,1
3.867709,1788759867.985488415,car5,-0.467611,0.785885,0.132631,-0.074809,0.066886,-0.210870,0.000000,-0.003751,0.003657,-0.001244,0.000000,0.221224,0.005238,0.000000,0.000000,87.292589,-48.835103,-54.819844,93.277329,1
4.069204,1788759868.185527325,car4,-1.013069,-0.597297,0.136659,-2.329052,0.210518,0.134841,0.000000,0.023126,-0.044097,0.002807,0.000000,0.250000,0.049793,0.000000,0.000000,-100.000000,-8.871514,-51.536259,-57.335255,1
4.069204,1788759868.185527325,car5,-0.467513,0.785154,0.133019,-0.076861,0.068881,-0.212089,0.000000,0.000693,-0.003184,0.001550,0.000000,0.222994,0.003258,0.000000,0.000000,91.642967,-44.677685,-50.826566,97.791848,1
