time_s,mocap_time_s,source_id,target_id,desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,edge_valid,edge_error_m
0.000000,1788506798.520041943,car4,car5,0.000000000,0.500000000,0.000000000,0.428966224,0.454077207,0.000000000,1,0.431417344
0.000000,1788506798.520041943,car5,car4,0.000000000,-0.500000000,0.000000000,-0.428966224,-0.454077207,0.000000000,1,0.431417344
0.202102,1788506798.719907045,car4,car5,0.000000000,0.500000000,0.000000000,0.421647459,0.469645567,0.000000000,1,0.422738656
0.202102,1788506798.719907045,car5,car4,0.000000000,-0.500000000,0.000000000,-0.421647459,-0.469645567,0.000000000,1,0.422738656
0.416272,1788506798.930010319,car4,car5,0.000000000,0.500000000,0.000000000,0.422095403,0.470705487,0.000000000,1,0.423110739
0.416272,1788506798.930010319,car5,car4,0.000000000,-0.500000000,0.000000000,-0.422095403,-0.470705487,0.000000000,1,0.423110739
0.618048,1788506799.139872551,car4,car5,0.000000000,0.500000000,0.000000000,0.438766889,0.486116078,0.000000000,1,0.438986499
0.618048,1788506799.139872551,car5,car4,0.000000000,-0.500000000,0.000000000,-0.438766889,-0.486116078,0.000000000,1,0.438986499
0.819638,1788506799.340036392,car4,car5,0.000000000,0.500000000,0.000000000,0.457454070,0.511925213,0.000000000,1,0.457609481
0.819638,1788506799.340036392,car5,car4,0.000000000,-0.500000000,0.000000000,-0.457454070,-0.511925213,0.000000000,1,0.457609481
1.022157,1788506799.544640779,car4,car5,0.000000000,0.500000000,0.000000000,0.466603715,0.538595017,0.000000000,1,0.468197183
1.022157,1788506799.544640779,car5,car4,0.000000000,-0.500000000,0.000000000,-0.466603715,-0.538595017,0.000000000,1,0.468197183
1.224469,1788506799.749894142,car4,car5,0.000000000,0.500000000,0.000000000,0.472246345,0.570438817,0.000000000,1,0.477470666
1.224469,1788506799.749894142,car5,car4,0.000000000,-0.500000000,0.000000000,-0.472246345,-0.570438817,0.000000000,1,0.477470666
