time_s,mocap_time_s,vehicle_id,x_m,y_m,z_m,yaw_rad,target_vx_mps,target_vy_mps,target_vz_mps,measured_vx_mps,measured_vy_mps,measured_vz_mps,target_heading_rad,target_speed_mps,measured_speed_mps,speed_command_mps,angle_command,front_left_command,front_right_command,rear_left_command,rear_right_command,command_sent
0.000000,1788507993.240013838,car1,-0.281971,-0.280617,0.136018,2.864435,0.236758,0.006032,0.000000,-0.000015,0.000215,0.000181,0.000000,0.236835,0.000216,0.000000,0.000000,-35.000000,-100.000000,-52.508312,-63.747148,1
0.000000,1788507993.240013838,car2,0.908801,-0.166540,0.105950,-1.878914,-0.228214,-0.100941,0.000000,-0.000139,-0.000101,0.000008,0.000000,0.249541,0.000172,0.000000,0.000000,58.443339,35.000000,-35.000000,100.000000,1
0.000000,1788507993.240013838,car4,-0.045581,0.799112,0.129228,1.336735,-0.081549,-0.236027,0.000000,-0.000036,-0.000137,-0.000070,0.000000,0.249718,0.000142,0.000000,0.000000,-49.016498,-86.431306,-35.447804,-100.000000,1
0.000000,1788507993.240013838,car5,0.454799,0.139946,0.125645,1.159850,0.117612,0.220598,0.000000,-0.000001,-0.000019,0.000352,0.000000,0.249993,0.000019,0.000000,0.000000,100.000000,37.376654,88.994146,48.382508,1
0.201848,1788507993.439937115,car1,-0.283081,-0.280487,0.136135,2.812394,0.237086,0.006439,0.000000,-0.005011,0.000601,0.000320,0.000000,0.237174,0.005047,0.000000,0.000000,-35.000000,-100.000000,-55.531781,-54.830484,1
0.201848,1788507993.439937115,car2,0.908252,-0.169904,0.106285,-1.817787,-0.229383,-0.098195,0.000000,-0.001960,-0.008803,0.001949,0.000000,0.249518,0.009019,0.000000,0.000000,61.456536,35.000000,-35.000000,100.000000,1
0.201848,1788507993.439937115,car4,-0.049359,0.792657,0.129586,1.212363,-0.080476,-0.236330,0.000000,-0.011954,-0.018755,0.002101,0.000000,0.249656,0.022241,0.000000,0.000000,-42.698105,-100.000000,-46.426932,-96.271173,1
0.201848,1788507993.439937115,car5,0.459957,0.151217,0.125599,1.048809,0.117874,0.220455,0.000000,0.015485,0.037940,-0.001081,0.000000,0.249990,0.040979,0.000000,0.000000,98.058534,45.971255,100.000000,44.029790,1
0.404193,1788507993.639923334,car1,-0.234566,-0.297592,0.136120,2.589314,0.218761,0.025984,0.000000,0.219724,-0.075576,0.000675,0.000000,0.220299,0.232358,0.000000,0.000000,35.000000,-100.000000,-50.320814,-35.000000,1
0.404193,1788507993.639923334,car2,0.898686,-0.200234,0.105977,-1.509816,-0.233169,-0.087275,0.000000,-0.044240,-0.149173,-0.002395,0.000000,0.248967,0.155595,0.000000,0.000000,51.263500,-35.000000,-74.819280,100.000000,1
