time_s,mocap_time_s,source_id,target_id,desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,edge_valid,edge_error_m
0.000000,1788507993.240013838,car1,car2,0.800000000,0.000000000,0.000000000,1.190772712,0.114076570,0.000000000,1,0.407083255
0.000000,1788507993.240013838,car1,car4,0.000000000,0.800000000,0.000000000,0.236390445,1.079729140,0.000000000,1,0.366236036
0.000000,1788507993.240013838,car1,car5,0.800000000,0.800000000,0.000000000,0.736770809,0.420562565,0.000000000,1,0.384669595
0.000000,1788507993.240013838,car2,car1,-0.800000000,0.000000000,0.000000000,-1.190772712,-0.114076570,0.000000000,1,0.407083255
0.000000,1788507993.240013838,car2,car4,-0.800000000,0.800000000,0.000000000,-0.954382267,0.965652570,0.000000000,1,0.226439083
0.000000,1788507993.240013838,car2,car5,0.000000000,0.800000000,0.000000000,-0.454001904,0.306485996,0.000000000,1,0.670577215
0.000000,1788507993.240013838,car4,car1,0.000000000,-0.800000000,0.000000000,-0.236390445,-1.079729140,0.000000000,1,0.366236036
0.000000,1788507993.240013838,car4,car2,0.800000000,-0.800000000,0.000000000,0.954382267,-0.965652570,0.000000000,1,0.226439083
0.000000,1788507993.240013838,car4,car5,0.800000000,0.000000000,0.000000000,0.500380363,-0.659166574,0.000000000,1,0.724066640
0.000000,1788507993.240013838,car5,car1,-0.800000000,-0.800000000,0.000000000,-0.736770809,-0.420562565,0.000000000,1,0.384669595
0.000000,1788507993.240013838,car5,car2,0.000000000,-0.800000000,0.000000000,0.454001904,-0.306485996,0.000000000,1,0.670577215
0.000000,1788507993.240013838,car5,car4,-0.800000000,0.000000000,0.000000000,-0.500380363,0.659166574,0.000000000,1,0.724066640
0.201848,1788507993.439937115,car1,car2,0.800000000,0.000000000,0.000000000,1.191332430,0.110582665,0.000000000,1,0.406656607
0.201848,1788507993.439937115,car1,car4,0.000000000,0.800000000,0.000000000,0.233721744,1.073143482,0.000000000,1,0.359490216
0.201848,1788507993.439937115,car1,car5,0.800000000,0.800000000,0.000000000,0.743038058,0.431703478,0.000000000,1,0.372675450
0.201848,1788507993.439937115,car2,car1,-0.800000000,0.000000000,0.000000000,-1.191332430,-0.110582665,0.000000000,1,0.406656607
0.201848,1788507993.439937115,car2,car4,-0.800000000,0.800000000,0.000000000,-0.957610685,0.962560818,0.000000000,1,0.226422498
0.201848,1788507993.439937115,car2,car5,0.000000000,0.800000000,0.000000000,-0.448294371,0.321120813,0.000000000,1,0.655967315
0.201848,1788507993.439937115,car4,car1,0.000000000,-0.800000000,0.000000000,-0.233721744,-1.073143482,0.000000000,1,0.359490216
0.201848,1788507993.439937115,car4,car2,0.800000000,-0.800000000,0.000000000,0.957610685,-0.962560818,0.000000000,1,0.226422498
0.201848,1788507993.439937115,car4,car5,0.800000000,0.000000000,0.000000000,0.509316314,-0.641440004,0.000000000,1,0.704231698
0.201848,1788507993.439937115,car5,car1,-0.800000000,-0.800000000,0.000000000,-0.743038058,-0.431703478,0.000000000,1,0.372675450
0.201848,1788507993.439937115,car5,car2,0.000000000,-0.800000000,0.000000000,0.448294371,-0.321120813,0.000000000,1,0.655967315
0.201848,1788507993.439937115,car5,car4,-0.800000000,0.000000000,0.000000000,-0.509316314,0.641440004,0.000000000,1,0.704231698
