time_s,mocap_time_s,vehicle_id,x_m,y_m,z_m,yaw_rad,target_vx_mps,target_vy_mps,target_vz_mps,measured_vx_mps,measured_vy_mps,measured_vz_mps,target_heading_rad,target_speed_mps,measured_speed_mps,speed_command_mps,angle_command,front_left_command,front_right_command,rear_left_command,rear_right_command,command_sent
0.000000,1788506586.750057220,car4,-0.139504,-0.259330,0.132070,3.015673,-0.211113,0.106103,0.000000,-0.000140,-0.000090,0.000047,0.000000,0.236276,0.000166,0.000000,0.000000,100.000000,35.000000,59.991537,53.099382,1
0.000000,1788506586.750057220,car5,-0.637580,0.490998,0.134733,-2.454993,0.211113,-0.106103,0.000000,-0.000389,0.000154,-0.000745,0.000000,0.236276,0.000418,0.000000,0.000000,-100.000000,52.486010,35.000000,-54.329958,1
0.209255,1788506586.960034609,car4,-0.138292,-0.259817,0.131900,3.005955,-0.211107,0.106422,0.000000,0.003685,-0.001311,-0.000307,0.000000,0.236414,0.003911,0.000000,0.000000,100.000000,35.000000,56.601877,55.133419,1
0.209255,1788506586.960034609,car5,-0.637515,0.491847,0.135130,-2.430056,0.211107,-0.106422,0.000000,-0.000686,0.002577,0.001155,0.000000,0.236414,0.002667,0.000000,0.000000,-100.000000,50.581832,35.000000,-56.433240,1
0.411006,1788506587.160008907,car4,-0.177599,-0.247714,0.132808,2.794621,-0.201588,0.111508,0.000000,-0.180047,0.056196,0.001597,0.000000,0.230373,0.188613,0.000000,0.000000,100.000000,35.000000,66.916332,49.583491,1
0.411006,1788506587.160008907,car5,-0.614804,0.494125,0.134719,-2.159358,0.201588,-0.111508,0.000000,0.102726,0.012823,0.000123,0.000000,0.230373,0.103523,0.000000,0.000000,-100.000000,93.105565,38.409097,-45.303531,1
0.613111,1788506587.359956026,car4,-0.224899,-0.220003,0.132225,2.480555,-0.189667,0.107232,0.000000,-0.232882,0.125904,-0.000060,0.000000,0.217881,0.264737,0.000000,0.000000,89.527270,35.000000,82.498092,35.000000,1
0.613111,1788506587.359956026,car5,-0.589256,0.485993,0.135119,-1.875182,0.189667,-0.107232,0.000000,0.130333,-0.036809,-0.000597,0.000000,0.217881,0.135431,0.000000,0.000000,-79.431920,100.000000,47.543350,-35.000000,1
0.814850,1788506587.559922934,car4,-0.266576,-0.175690,0.132673,2.253645,-0.173260,0.095518,0.000000,-0.211206,0.213499,0.002128,0.000000,0.197845,0.300316,0.000000,0.000000,54.245594,35.000000,79.724474,-35.000000,1
0.814850,1788506587.559922934,car5,-0.560799,0.486516,0.134025,-1.501457,0.173260,-0.095518,0.000000,0.141999,-0.005551,-0.002668,0.000000,0.197845,0.142108,0.000000,0.000000,-46.858534,100.000000,51.176947,35.000000,1
