time_s,mocap_time_s,vehicle_id,x_m,y_m,z_m,yaw_rad,target_vx_mps,target_vy_mps,target_vz_mps,measured_vx_mps,measured_vy_mps,measured_vz_mps,target_heading_rad,target_speed_mps,measured_speed_mps,speed_command_mps,angle_command,front_left_command,front_right_command,rear_left_command,rear_right_command,command_sent
0.000000,1788755229.668316364,car4,-0.951722,-0.353041,0.135921,-1.061408,-0.123336,0.205721,0.000000,0.000272,0.000427,-0.000318,0.000000,0.239860,0.000506,0.000000,0.000000,-95.564417,-45.595935,-100.000000,-41.160352,1
0.000000,1788755229.668316364,car5,-1.263268,0.666608,0.140940,-2.757737,0.123336,-0.205721,0.000000,0.000044,0.000124,-0.000034,0.000000,0.239860,0.000131,0.000000,0.000000,-100.000000,79.660488,29.274351,-49.613863,1
0.202054,1788755229.868261099,car4,-0.956535,-0.348528,0.136864,-0.940006,-0.120883,0.206455,0.000000,-0.012851,0.010052,0.004634,0.000000,0.239241,0.016315,0.000000,0.000000,-100.000000,-34.082586,-85.915944,-48.166642,1
0.202054,1788755229.868261099,car5,-1.257898,0.666166,0.140419,-2.643226,0.120883,-0.206455,0.000000,0.012877,-0.001398,-0.002042,0.000000,0.239241,0.012952,0.000000,0.000000,-100.000000,94.872312,40.653159,-45.780848,1
0.405395,1788755230.068313599,car4,-0.989334,-0.307426,0.137340,-0.668507,-0.108301,0.206197,0.000000,-0.168483,0.210878,0.002720,0.000000,0.232909,0.269919,0.000000,0.000000,-100.000000,-1.822234,-52.973196,-48.849038,1
0.405395,1788755230.068313599,car5,-1.232096,0.654774,0.140069,-2.227088,0.108301,-0.206197,0.000000,0.135193,-0.059912,-0.003378,0.000000,0.232909,0.147874,0.000000,0.000000,-45.472797,100.000000,56.610111,-2.082908,1
0.610057,1788755230.258238792,car4,-1.031678,-0.273183,0.137263,-0.306158,-0.090158,0.205445,0.000000,-0.243845,0.209326,-0.001904,0.000000,0.224357,0.321369,0.000000,0.000000,-77.846261,30.810851,6.318173,-53.353583,1
0.610057,1788755230.258238792,car5,-1.214878,0.644279,0.139425,-1.741956,0.090158,-0.205445,0.000000,0.112229,-0.062049,-0.002855,0.000000,0.224357,0.128240,0.000000,0.000000,-8.814120,100.000000,57.498719,33.687161,1
0.812821,1788755230.448142290,car4,-1.061350,-0.255537,0.137146,-0.062130,-0.075027,0.201358,0.000000,-0.195109,0.117941,0.001821,0.000000,0.214882,0.227986,0.000000,0.000000,-68.263035,50.357431,45.387033,-63.292637,1
0.812821,1788755230.448142290,car5,-1.202270,0.622664,0.139382,-1.417929,0.075027,-0.201358,0.000000,0.079059,-0.110262,-0.004842,0.000000,0.214882,0.135676,0.000000,0.000000,7.807107,100.000000,52.259882,55.547224,1
1.014865,1788755230.658176661,car4,-1.061996,-0.240152,0.138263,-0.032413,-0.073646,0.187091,0.000000,0.011814,0.152754,0.015170,0.000000,0.201064,0.153210,0.000000,0.000000,-83.052552,22.404337,19.811274,-80.459488,1
1.014865,1788755230.658176661,car5,-1.189112,0.582776,0.140433,-1.008026,0.073646,-0.187091,0.000000,0.052215,-0.143193,0.005112,0.000000,0.201064,0.152416,0.000000,0.000000,19.845726,100.000000,43.663291,76.182435,1
1.216606,1788755230.878297091,car4,-1.069375,-0.229891,0.138665,-0.024659,-0.059353,0.176455,0.000000,-0.031360,0.048726,0.000693,0.000000,0.186169,0.057945,0.000000,0.000000,-89.169514,40.805530,40.805530,-89.169514,1
1.216606,1788755230.878297091,car5,-1.165108,0.554721,0.138861,-0.622754,0.059353,-0.176455,0.000000,0.163700,-0.311522,-0.000773,0.000000,0.186169,0.351914,0.000000,0.000000,-13.434122,52.359411,2.539091,36.386198,1
1.419587,1788755231.048650026,car4,-1.083860,-0.214020,0.136128,-0.122490,-0.022506,0.161615,0.000000,-0.078020,0.083589,-0.000719,0.000000,0.163174,0.114343,0.000000,0.000000,-76.144409,56.716328,46.917149,-66.345229,1
1.419587,1788755231.048650026,car5,-1.117479,0.527396,0.139311,0.194162,0.022506,-0.161615,0.000000,0.173040,-0.253397,0.000526,0.000000,0.163174,0.306843,0.000000,0.000000,-7.662155,-35.000000,-14.487194,-28.174961,1
1.621387,1788755231.288252831,car4,-1.080908,-0.190937,0.137974,-0.151715,-0.015591,0.148110,0.000000,0.002150,0.120280,-0.000340,0.000000,0.148928,0.120299,0.000000,0.000000,-75.849462,43.886041,31.748856,-63.712278,1
1.621387,1788755231.288252831,car5,-1.103367,0.522408,0.139100,0.511515,0.015591,-0.148110,0.000000,0.081752,-0.016745,-0.002203,0.000000,0.148928,0.083449,0.000000,0.000000,0.101664,-69.521274,-28.600043,-40.819567,1
1.824657,1788755231.488242149,car4,-1.075370,-0.184695,0.138540,2.050546,-0.036228,0.141125,0.000000,0.032587,0.032791,0.001720,0.000000,0.145701,0.046229,0.000000,0.000000,47.795248,25.246251,85.246251,-12.204752,1
1.824657,1788755231.488242149,car5,-1.127173,0.517105,0.138996,0.113952,0.036228,-0.141125,0.000000,-0.119616,-0.027333,-0.000833,0.000000,0.145701,0.122699,0.000000,0.000000,48.010253,-17.409506,-8.293322,38.894069,1
2.026455,1788755231.668283939,car4,-1.076833,-0.173280,0.138776,-0.328048,-0.037526,0.134802,0.000000,-0.011817,0.067474,0.001683,0.000000,0.139928,0.068501,0.000000,0.000000,-95.907894,36.544894,10.301066,-69.664066,1
2.026455,1788755231.668283939,car5,-1.129833,0.517109,0.138929,0.079059,0.037526,-0.134802,0.000000,-0.123906,-0.026197,-0.001711,0.000000,0.139928,0.126645,0.000000,0.000000,59.898759,-9.495267,-3.170534,53.574027,1
2.228737,1788755231.878146172,car4,-1.087174,-0.156618,0.138376,-0.296869,-0.018765,0.120167,0.000000,-0.042576,0.079493,-0.000528,0.000000,0.121623,0.090177,0.000000,0.000000,-82.120046,44.404232,20.654701,-58.370515,1
2.228737,1788755231.878146172,car5,-1.112798,0.507473,0.139219,0.042203,0.018765,-0.120167,0.000000,0.037958,-0.047139,0.001129,0.000000,0.121623,0.060521,0.000000,0.000000,35.000000,-27.462761,-23.749660,31.286900,1
2.430687,1788755232.098242044,car4,-1.094249,-0.138136,0.137874,-0.227657,0.013452,0.103943,0.000000,-0.032666,0.086061,0.000923,0.000000,0.104809,0.092052,0.000000,0.000000,-62.675204,51.935053,33.722518,-44.462669,1
2.430687,1788755232.098242044,car5,-1.076330,0.500324,0.139090,0.033392,-0.013452,-0.103943,0.000000,0.101033,-0.035396,-0.000345,0.000000,0.104809,0.107054,0.000000,0.000000,8.570814,-45.352826,-42.681446,5.899434,1
2.632891,1788755232.298200846,car4,-1.095585,-0.125766,0.139452,-0.020692,0.014602,0.095620,0.000000,-0.011576,0.068098,0.002991,0.000000,0.096729,0.069075,0.000000,0.000000,-47.502048,45.592539,45.592539,-47.502048,1
2.632891,1788755232.298200846,car5,-1.076330,0.500324,0.139090,0.033392,-0.014602,-0.095620,0.000000,0.101033,-0.035396,-0.000345,0.000000,0.096729,0.107054,0.000000,0.000000,2.830357,-51.569494,-48.898114,0.158977,1
2.834825,1788755232.498288155,car4,-1.092018,-0.113749,0.139301,0.022997,0.012012,0.087341,0.000000,0.011705,0.057142,-0.004193,0.000000,0.088163,0.058329,0.000000,0.000000,-48.080094,41.980845,41.980845,-48.080094,1
2.834825,1788755232.498288155,car5,-1.076330,0.500324,0.139090,0.033392,-0.012012,-0.087341,0.000000,0.101033,-0.035396,-0.000345,0.000000,0.088163,0.107054,0.000000,0.000000,-1.998096,-56.211275,-53.539895,-4.669476,1
3.036512,1788755232.698282480,car4,-1.084152,-0.104165,0.139079,-0.047463,0.106033,0.080594,0.000000,0.045610,0.055574,0.002929,0.000000,0.133185,0.071894,0.000000,0.000000,-24.598263,68.098109,64.301033,-20.801188,1
3.036512,1788755232.698282480,car5,-1.076330,0.500324,0.139090,0.033392,0.093967,-0.080594,0.000000,0.101033,-0.035396,-0.000345,0.000000,0.123794,0.107054,0.000000,0.000000,35.000000,-32.794666,-29.592646,31.797980,1
3.246314,1788755232.908145905,car4,-1.068755,-0.096581,0.139151,-0.078822,0.094128,0.075117,0.000000,0.067436,0.035523,-0.000681,0.000000,0.120427,0.076220,0.000000,0.000000,-31.158991,66.042429,59.736706,-24.853267,1
3.246314,1788755232.908145905,car5,-1.076330,0.500324,0.139090,0.033392,0.105872,-0.075117,0.000000,0.101033,-0.035396,-0.000345,0.000000,0.129813,0.107054,0.000000,0.000000,35.000000,-25.392946,-22.592164,32.199217,1
3.448906,1788755233.118230343,car4,-1.038245,-0.087502,0.138533,-0.064751,0.070451,0.068143,0.000000,0.148724,0.046232,-0.000046,0.000000,0.098014,0.155744,0.000000,0.000000,-44.500743,41.734702,36.554653,-39.320694,1
3.448906,1788755233.118230343,car5,-1.076330,0.500324,0.139090,0.033392,0.129549,-0.068143,0.000000,0.101033,-0.035396,-0.000345,0.000000,0.146378,0.107054,0.000000,0.000000,41.576219,-15.586910,-12.915530,38.904839,1
3.653945,1788755233.298242331,car4,-1.031359,-0.083041,0.137456,-0.079878,0.061213,0.041300,0.000000,0.063806,0.023269,-0.003330,0.000000,0.073843,0.067917,0.000000,0.000000,-34.428367,42.646928,36.256683,-28.038122,1
3.653945,1788755233.298242331,car5,-1.080699,0.469496,0.138516,-0.138071,0.138787,-0.041300,0.000000,0.069612,-0.032614,-0.000387,0.000000,0.144802,0.076874,0.000000,0.000000,31.917743,15.104655,4.058957,42.963441,1
3.855991,1788755233.518198729,car4,-1.017883,-0.077941,0.139075,-0.056464,0.067666,0.026403,0.000000,0.063802,0.026424,0.004867,0.000000,0.072635,0.069058,0.000000,0.000000,-25.241258,39.395023,34.877906,-20.724141,1
3.855991,1788755233.518198729,car5,-1.058682,0.455375,0.137513,0.048724,0.132334,-0.026403,0.000000,0.058215,-0.028805,-0.017361,0.000000,0.134942,0.064952,0.000000,0.000000,43.217826,6.971971,10.869913,39.319884,1
4.057884,1788755233.708242893,car4,-1.008499,-0.073716,0.137935,-0.084638,0.077579,0.014157,0.000000,0.053809,0.023511,-0.006537,0.000000,0.078860,0.058721,0.000000,0.000000,-18.180756,42.782535,36.011515,-11.409736,1
