time_s,mocap_time_s,vehicle_id,x_m,y_m,z_m,yaw_rad,target_vx_mps,target_vy_mps,target_vz_mps,measured_vx_mps,measured_vy_mps,measured_vz_mps,target_heading_rad,target_speed_mps,measured_speed_mps,speed_command_mps,angle_command,front_left_command,front_right_command,rear_left_command,rear_right_command,command_sent
0.000000,1788507552.980534554,car2,-0.432156,-0.371847,0.105768,-2.408869,0.096557,0.230260,0.000000,-0.000205,0.000356,0.000386,0.000000,0.249685,0.000411,0.000000,0.000000,-49.865386,-56.488385,-100.000000,-35.000000,1
0.000000,1788507552.980534554,car5,0.287235,0.055304,0.125709,-0.581787,-0.130937,-0.135001,0.000000,-0.000020,0.000278,0.000356,0.000000,0.188068,0.000279,0.000000,0.000000,35.000000,-48.175521,-94.718492,71.888424,1
0.000000,1788507552.980534554,car4,-0.206194,0.763031,0.131068,-0.068153,-0.066013,-0.239206,0.000000,0.000122,0.000430,0.000151,0.000000,0.248147,0.000447,0.000000,0.000000,59.791165,-92.014932,-97.467176,65.243408,1
0.201853,1788507553.180279493,car2,-0.432662,-0.372035,0.105667,-2.404239,0.096974,0.230085,0.000000,-0.001594,-0.000740,-0.000410,0.000000,0.249686,0.001757,0.000000,0.000000,-45.712808,-58.484654,-100.000000,-35.000000,1
0.201853,1788507553.180279493,car5,0.287312,0.054976,0.125902,-0.574107,-0.130797,-0.135183,0.000000,0.000402,-0.000628,0.000250,0.000000,0.188102,0.000745,0.000000,0.000000,35.000000,-55.614331,-100.000000,73.707799,1
0.201853,1788507553.180279493,car4,-0.205335,0.762237,0.131047,-0.094172,-0.066657,-0.239022,0.000000,0.001712,-0.001664,-0.000250,0.000000,0.248142,0.002387,0.000000,0.000000,58.186693,-91.971664,-99.505459,65.720489,1
0.405268,1788507553.390584230,car2,-0.403943,-0.348267,0.105954,-2.393944,0.090428,0.232439,0.000000,0.126590,0.106996,0.001252,0.000000,0.249410,0.165750,0.000000,0.000000,-36.916169,-59.500768,-100.000000,35.000000,1
0.405268,1788507553.390584230,car5,0.273094,0.035041,0.126361,-0.214319,-0.102300,-0.115393,0.000000,-0.072788,-0.086399,0.001024,0.000000,0.154211,0.112973,0.000000,0.000000,35.000000,-59.190375,-76.335916,35.000000,1
0.405268,1788507553.390584230,car4,-0.199106,0.750011,0.131042,-0.093715,-0.068147,-0.238227,0.000000,0.027469,-0.060028,-0.001622,0.000000,0.247782,0.066015,0.000000,0.000000,47.324538,-92.983728,-100.000000,54.340811,1
0.607451,1788507553.591123104,car2,-0.365336,-0.307477,0.106720,-2.279491,0.084108,0.233988,0.000000,0.197864,0.200409,0.003439,0.000000,0.248645,0.281627,0.000000,0.000000,-35.000000,-56.158002,-100.000000,35.000000,1
0.607451,1788507553.591123104,car5,0.276547,0.009382,0.126847,0.102342,-0.085089,-0.061404,0.000000,0.013900,-0.132505,0.002199,0.000000,0.104931,0.133232,0.000000,0.000000,-35.000000,-54.139740,-45.952363,-35.000000,1
