time_s,mocap_time_s,source_id,target_id,desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,edge_valid,edge_error_m
0.000000,1788507552.980534554,car2,car5,0.500000000,0.000000000,0.000000000,0.719390064,0.427151136,0.000000000,1,0.480197973
0.000000,1788507552.980534554,car2,car4,0.000000000,0.500000000,0.000000000,0.225961164,1.134878099,0.000000000,1,0.673890680
0.000000,1788507552.980534554,car5,car2,-0.500000000,0.000000000,0.000000000,-0.719390064,-0.427151136,0.000000000,1,0.480197973
0.000000,1788507552.980534554,car5,car4,-0.500000000,0.500000000,0.000000000,-0.493428901,0.707726963,0.000000000,1,0.207830870
0.000000,1788507552.980534554,car4,car2,0.000000000,-0.500000000,0.000000000,-0.225961164,-1.134878099,0.000000000,1,0.673890680
0.000000,1788507552.980534554,car4,car5,0.500000000,-0.500000000,0.000000000,0.493428901,-0.707726963,0.000000000,1,0.207830870
0.201853,1788507553.180279493,car2,car5,0.500000000,0.000000000,0.000000000,0.719973952,0.427011669,0.000000000,1,0.480341029
0.201853,1788507553.180279493,car2,car4,0.000000000,0.500000000,0.000000000,0.227327093,1.134272128,0.000000000,1,0.673779445
0.201853,1788507553.180279493,car5,car2,-0.500000000,0.000000000,0.000000000,-0.719973952,-0.427011669,0.000000000,1,0.480341029
0.201853,1788507553.180279493,car5,car4,-0.500000000,0.500000000,0.000000000,-0.492646858,0.707260460,0.000000000,1,0.207390855
0.201853,1788507553.180279493,car4,car2,0.000000000,-0.500000000,0.000000000,-0.227327093,-1.134272128,0.000000000,1,0.673779445
0.201853,1788507553.180279493,car4,car5,0.500000000,-0.500000000,0.000000000,0.492646858,-0.707260460,0.000000000,1,0.207390855
0.405268,1788507553.390584230,car2,car5,0.500000000,0.000000000,0.000000000,0.677037597,0.383308306,0.000000000,1,0.422217442
0.405268,1788507553.390584230,car2,car4,0.000000000,0.500000000,0.000000000,0.204836980,1.098278135,0.000000000,1,0.632372450
0.405268,1788507553.390584230,car5,car2,-0.500000000,0.000000000,0.000000000,-0.677037597,-0.383308306,0.000000000,1,0.422217442
0.405268,1788507553.390584230,car5,car4,-0.500000000,0.500000000,0.000000000,-0.472200617,0.714969829,0.000000000,1,0.216759851
0.405268,1788507553.390584230,car4,car2,0.000000000,-0.500000000,0.000000000,-0.204836980,-1.098278135,0.000000000,1,0.632372450
0.405268,1788507553.390584230,car4,car5,0.500000000,-0.500000000,0.000000000,0.472200617,-0.714969829,0.000000000,1,0.216759851
