time_s,mocap_time_s,vehicle_id,x_m,y_m,z_m,yaw_rad,target_vx_mps,target_vy_mps,target_vz_mps,measured_vx_mps,measured_vy_mps,measured_vz_mps,target_heading_rad,target_speed_mps,measured_speed_mps,speed_command_mps,angle_command,front_left_command,front_right_command,rear_left_command,rear_right_command,command_sent
0.000000,1785229357.044946432,car1,0.259446,0.127412,0.093557,2.452717,0.120375,0.093105,0.000000,0.085301,-0.147673,0.396492,2.452717,0.152179,0.000000,0.000000,0.000000,38.216940,-60.710842,-60.710842,38.216940,1
0.000000,1785229357.044946432,car4,1.224570,0.501456,0.083837,2.198798,0.016889,-0.200737,0.000000,0.054278,-0.193719,-0.178578,2.198798,0.201446,0.000000,0.000000,0.000000,-92.210620,-35.000000,-35.000000,-92.210620,1
0.000000,1785229357.044946432,car6,0.612665,0.946665,0.088959,1.273653,-0.127532,0.132588,0.000000,4.926716,-2.628893,4.209365,1.273653,0.183968,0.000000,0.000000,0.000000,-35.000000,83.400539,83.400539,-35.000000,1
0.202026,1785229357.244925499,car1,0.259397,0.127349,0.093466,2.452480,0.120373,0.093107,0.000000,-0.255970,0.052651,-0.118324,2.452717,0.152179,0.000000,0.000000,0.000000,38.216866,-60.685189,-60.716691,38.248368,1
0.202026,1785229357.244925499,car4,1.224604,0.501457,0.083848,2.199096,0.016873,-0.200764,0.000000,-0.288988,0.101927,0.451345,2.198798,0.201471,0.000000,0.000000,0.000000,-92.211173,-35.000000,-35.000000,-92.250809,1
0.202026,1785229357.244925499,car6,0.612639,0.946604,0.089044,1.280106,-0.127507,0.132635,0.000000,3.162276,-1.574698,2.850241,1.273653,0.183984,0.000000,0.000000,0.000000,-35.000000,83.135841,83.996309,-35.000000,1
0.404769,1785229357.454907656,car1,0.262028,0.142610,0.093709,2.399473,0.126722,0.084818,0.000000,1.578625,10.481431,0.560562,2.452717,0.152488,0.000000,0.000000,0.000000,35.000000,-57.861886,-64.960980,40.911363,1
0.404769,1785229357.454907656,car4,1.236489,0.483352,0.084639,2.390304,0.015664,-0.187761,0.000000,17.461770,-16.847940,-0.434431,2.198798,0.188413,0.000000,0.000000,0.000000,-74.838011,-35.000000,35.000000,-100.000000,1
0.404769,1785229357.454907656,car6,0.607837,0.974658,0.088448,1.321340,-0.134071,0.116682,0.000000,-9.784299,23.788683,-2.334031,1.273653,0.177735,0.000000,0.000000,0.000000,-35.000000,76.386991,82.745364,-35.000000,1
0.606675,1785229357.654899359,car1,0.267838,0.166889,0.093726,2.365439,0.140595,0.062037,0.000000,0.547507,2.463719,0.299851,2.452717,0.153673,0.000000,0.000000,0.000000,35.000000,-60.726059,-72.363100,35.000000,1
