time_s,mocap_time_s,source_id,target_id,desired_x,desired_y,desired_z,actual_x,actual_y,actual_z,edge_valid,edge_error_m
0.000000,1788507022.869993925,car4,car5,0.000000000,0.500000000,0.000000000,-0.163377009,0.241333511,0.000000000,1,0.305941824
0.000000,1788507022.869993925,car5,car4,0.000000000,-0.500000000,0.000000000,0.163377009,-0.241333511,0.000000000,1,0.305941824
0.202325,1788507023.069909334,car4,car5,0.000000000,0.500000000,0.000000000,-0.164522100,0.240586429,0.000000000,1,0.307185485
0.202325,1788507023.069909334,car5,car4,0.000000000,-0.500000000,0.000000000,0.164522100,-0.240586429,0.000000000,1,0.307185485
0.405709,1788507023.279989481,car4,car5,0.000000000,0.500000000,0.000000000,-0.084273271,0.294291243,0.000000000,1,0.222301770
0.405709,1788507023.279989481,car5,car4,0.000000000,-0.500000000,0.000000000,0.084273271,-0.294291243,0.000000000,1,0.222301770
0.607932,1788507023.479975700,car4,car5,0.000000000,0.500000000,0.000000000,-0.023103694,0.341288824,0.000000000,1,0.160383971
0.607932,1788507023.479975700,car5,car4,0.000000000,-0.500000000,0.000000000,0.023103694,-0.341288824,0.000000000,1,0.160383971
0.816649,1788507023.679926872,car4,car5,0.000000000,0.500000000,0.000000000,-0.006342916,0.375316218,0.000000000,1,0.124845017
0.816649,1788507023.679926872,car5,car4,0.000000000,-0.500000000,0.000000000,0.006342916,-0.375316218,0.000000000,1,0.124845017
1.018743,1788507023.889989853,car4,car5,0.000000000,0.500000000,0.000000000,0.003693086,0.407950290,0.000000000,1,0.092123765
1.018743,1788507023.889989853,car5,car4,0.000000000,-0.500000000,0.000000000,-0.003693086,-0.407950290,0.000000000,1,0.092123765
1.220507,1788507024.090035200,car4,car5,0.000000000,0.500000000,0.000000000,0.007214037,0.429706506,0.000000000,1,0.070662703
1.220507,1788507024.090035200,car5,car4,0.000000000,-0.500000000,0.000000000,-0.007214037,-0.429706506,0.000000000,1,0.070662703
1.422537,1788507024.290463448,car4,car5,0.000000000,0.500000000,0.000000000,-0.005948016,0.448158354,0.000000000,1,0.052181752
1.422537,1788507024.290463448,car5,car4,0.000000000,-0.500000000,0.000000000,0.005948016,-0.448158354,0.000000000,1,0.052181752
1.625177,1788507024.499957085,car4,car5,0.000000000,0.500000000,0.000000000,-0.020312643,0.446601853,0.000000000,1,0.057131126
1.625177,1788507024.499957085,car5,car4,0.000000000,-0.500000000,0.000000000,0.020312643,-0.446601853,0.000000000,1,0.057131126
1.827991,1788507024.690045357,car4,car5,0.000000000,0.500000000,0.000000000,-0.002530605,0.450924128,0.000000000,1,0.049141074
1.827991,1788507024.690045357,car5,car4,0.000000000,-0.500000000,0.000000000,0.002530605,-0.450924128,0.000000000,1,0.049141074
