time_s,mocap_time_s,vehicle_id,x_m,y_m,z_m,yaw_rad,target_vx_mps,target_vy_mps,target_vz_mps,measured_vx_mps,measured_vy_mps,measured_vz_mps,target_heading_rad,target_speed_mps,measured_speed_mps,speed_command_mps,angle_command,front_left_command,front_right_command,rear_left_command,rear_right_command,command_sent
0.000000,1788507022.869993925,car4,0.051741,-0.248918,0.130291,0.615241,-0.100480,-0.159084,0.000000,-0.000099,0.000392,0.000250,0.000000,0.188160,0.000404,0.000000,0.000000,-35.000000,-100.000000,-52.904003,-55.205305,1
0.000000,1788507022.869993925,car5,-0.111636,-0.007585,0.129273,0.628441,0.100480,0.159084,0.000000,-0.000109,0.000110,0.000035,0.000000,0.188160,0.000155,0.000000,0.000000,56.763414,51.894788,100.000000,35.000000,1
0.202325,1788507023.069909334,car4,0.052344,-0.248521,0.130337,0.602399,-0.101005,-0.159261,0.000000,0.001325,0.000991,0.000011,0.000000,0.188590,0.001655,0.000000,0.000000,-35.000000,-100.000000,-58.566068,-52.676486,1
0.202325,1788507023.069909334,car5,-0.112178,-0.007935,0.128958,0.610151,0.101005,0.159261,0.000000,-0.001249,-0.000823,-0.000876,0.000000,0.188590,0.001496,0.000000,0.000000,53.559893,57.990558,100.000000,35.000000,1
0.405709,1788507023.279989481,car4,0.014816,-0.269601,0.130738,0.349383,-0.057957,-0.141472,0.000000,-0.169811,-0.097165,0.001299,0.000000,0.152883,0.195645,0.000000,0.000000,35.000000,-76.986893,-49.036290,35.000000,1
0.405709,1788507023.279989481,car5,-0.069457,0.024690,0.128997,0.361390,0.057957,0.141472,0.000000,0.194917,0.150114,0.001153,0.000000,0.152883,0.246022,0.000000,0.000000,-35.000000,36.858687,65.769869,-35.000000,1
0.607932,1788507023.479975700,car4,-0.004474,-0.287145,0.130407,0.107153,-0.017015,-0.116882,0.000000,-0.125014,-0.095121,-0.001059,0.000000,0.118114,0.157088,0.000000,0.000000,42.248914,-40.528379,-35.000000,35.000000,1
0.607932,1788507023.479975700,car5,-0.027578,0.054144,0.128525,0.186728,0.017015,0.116882,0.000000,0.226810,0.156910,-0.001567,0.000000,0.118114,0.275796,0.000000,0.000000,-38.418586,35.000000,35.000000,-53.356852,1
0.816649,1788507023.679926872,car4,-0.005394,-0.297356,0.130549,-0.049423,-0.004821,-0.094759,0.000000,-0.001932,-0.052342,0.000668,0.000000,0.094881,0.052377,0.000000,0.000000,35.000000,-38.749250,-42.703064,35.000000,1
0.816649,1788507023.679926872,car5,-0.011737,0.077960,0.128558,0.167578,0.004821,0.094759,0.000000,0.084914,0.117430,-0.000838,0.000000,0.094881,0.144915,0.000000,0.000000,-35.000000,35.000000,35.000000,-42.631769,1
1.018743,1788507023.889989853,car4,-0.012253,-0.304332,0.130406,-0.036181,0.002872,-0.071578,0.000000,-0.032181,-0.035637,-0.000232,0.000000,0.071636,0.048017,0.000000,0.000000,35.000000,-35.000000,-35.000000,35.672357,1
