time_s,mocap_time_s,vehicle_id,x_m,y_m,z_m,yaw_rad,target_vx_mps,target_vy_mps,target_vz_mps,measured_vx_mps,measured_vy_mps,measured_vz_mps,target_heading_rad,target_speed_mps,measured_speed_mps,speed_command_mps,angle_command,front_left_command,front_right_command,rear_left_command,rear_right_command,command_sent
0.000000,1788755650.498954535,car4,-0.923456,-0.112754,0.135864,-0.268412,-0.217839,0.089589,0.000000,0.000788,-0.000011,0.001040,0.000000,0.235542,0.000788,0.000000,0.000000,-96.036957,-56.028569,-77.501552,-74.563974,1
0.000000,1788755650.498954535,car5,-1.431253,0.596084,0.142281,1.255184,0.217839,-0.089589,0.000000,0.000901,0.000428,0.000474,0.000000,0.235542,0.000998,0.000000,0.000000,89.668432,-100.000000,-46.421900,36.090332,1
0.202838,1788755650.708853483,car4,-0.923767,-0.112568,0.136530,-0.250543,-0.218596,0.089829,0.000000,0.004521,-0.001116,0.004456,0.000000,0.236333,0.004657,0.000000,0.000000,-98.944021,-54.672806,-74.716212,-78.900615,1
0.202838,1788755650.708853483,car5,-1.439992,0.599569,0.136774,1.198275,0.218596,-0.089829,0.000000,-0.015948,0.005021,-0.009177,0.000000,0.236333,0.016720,0.000000,0.000000,96.369433,-100.000000,-45.076353,41.445787,1
0.405474,1788755650.908714533,car4,-0.981936,-0.101075,0.136783,-0.165307,-0.205390,0.093517,0.000000,-0.276640,0.055983,0.000817,0.000000,0.225677,0.282248,0.000000,0.000000,-81.356428,-25.458628,-38.683223,-68.131833,1
0.405474,1788755650.908714533,car5,-1.404754,0.591440,0.142973,0.956447,0.205390,-0.093517,0.000000,0.087275,-0.012686,0.000468,0.000000,0.225677,0.088192,0.000000,0.000000,100.000000,-85.546493,-32.201892,46.655400,1
0.607496,1788755651.108943939,car4,-1.041140,-0.091278,0.138786,2.168853,-0.182645,0.098030,0.000000,-0.309771,0.052192,0.007457,0.000000,0.207290,0.314137,0.000000,0.000000,40.768729,-6.852090,53.147910,-19.231271,1
0.607496,1788755651.108943939,car5,-1.367547,0.583912,0.141347,0.616782,0.182645,-0.098030,0.000000,0.147120,-0.038816,-0.004551,0.000000,0.207290,0.152155,0.000000,0.000000,100.000000,-68.987339,-23.568764,54.581424,1
0.810033,1788755651.298729420,car4,-1.046857,-0.088956,0.138673,-0.388247,-0.180228,0.097212,0.000000,-0.118675,0.023212,0.001273,0.000000,0.204774,0.120924,0.000000,0.000000,-94.995435,-38.469607,-69.529328,-63.935714,1
0.810033,1788755651.298729420,car5,-1.364273,0.582253,0.141909,0.597156,0.180228,-0.097212,0.000000,0.153954,-0.048378,-0.005583,0.000000,0.204774,0.161376,0.000000,0.000000,100.000000,-68.534873,-23.920353,55.385479,1
