time_s,mocap_time_s,vehicle_id,x_m,y_m,z_m,yaw_rad,target_vx_mps,target_vy_mps,target_vz_mps,measured_vx_mps,measured_vy_mps,measured_vz_mps,target_heading_rad,target_speed_mps,measured_speed_mps,speed_command_mps,angle_command,front_left_command,front_right_command,rear_left_command,rear_right_command,command_sent
0.000000,1788759775.675582170,car4,-0.807647,-0.208804,0.136773,-0.066175,-0.117569,0.201001,0.000000,-0.000254,-0.000434,0.000660,0.000000,0.232860,0.000503,0.000000,0.000000,-100.000000,21.286809,16.371859,-95.085050,1
0.000000,1788759775.675582170,car5,-1.071004,0.741444,0.139798,-2.882679,0.117569,-0.201001,0.000000,0.000581,-0.000230,0.000591,0.000000,0.232860,0.000625,0.000000,0.000000,-100.000000,67.252404,18.462155,-51.209751,1
0.202097,1788759775.865504742,car4,-0.807132,-0.208723,0.136665,-0.050146,-0.117773,0.200953,0.000000,0.001248,-0.000174,0.000203,0.000000,0.232922,0.001260,0.000000,0.000000,-100.000000,19.409367,16.034240,-96.624873,1
0.202097,1788759775.865504742,car5,-1.071172,0.741803,0.139756,-2.867055,0.117773,-0.200953,0.000000,-0.000287,0.000553,-0.000287,0.000000,0.232922,0.000623,0.000000,0.000000,-100.000000,65.172510,18.012361,-52.839850,1
0.404949,1788759776.085473776,car4,-0.822439,-0.193940,0.136999,-0.012546,-0.105027,0.203712,0.000000,-0.069429,0.067271,0.003663,0.000000,0.229193,0.096673,0.000000,0.000000,-100.000000,31.165505,31.165505,-100.000000,1
0.404949,1788759776.085473776,car5,-1.047039,0.741697,0.138571,-2.510264,0.105027,-0.203712,0.000000,0.112464,0.002759,-0.004984,0.000000,0.229193,0.112497,0.000000,0.000000,-67.110437,100.000000,52.384266,-19.494703,1
0.606583,1788759776.285459042,car4,-0.834378,-0.187280,0.135127,0.068636,-0.095179,0.204150,0.000000,-0.073376,0.046610,-0.009061,0.000000,0.225247,0.086929,0.000000,0.000000,-94.698950,39.098001,44.399051,-100.000000,1
0.606583,1788759776.285459042,car5,-1.029474,0.731180,0.138820,-2.108402,0.095179,-0.204150,0.000000,0.098752,-0.050146,-0.000559,0.000000,0.225247,0.110754,0.000000,0.000000,-35.073205,100.000000,58.335988,6.590807,1
0.808411,1788759776.485424042,car4,-0.833488,-0.186426,0.134665,2.271928,-0.091229,0.202779,0.000000,-0.013613,0.014123,-0.005615,0.000000,0.222356,0.019616,0.000000,0.000000,83.162509,29.938822,89.938822,23.162509,1
0.808411,1788759776.485424042,car5,-1.015443,0.718015,0.137564,-1.753442,0.091229,-0.202779,0.000000,0.070860,-0.065587,-0.005224,0.000000,0.222356,0.096555,0.000000,0.000000,-14.068315,100.000000,59.599090,26.332595,1
